FL_DATE,CARRIER,FL_NUM,ORIGIN,ORIGIN_CITY_NAME,LAT,LONG,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,DEP_DEL15,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1/12/2015,MQ,3370,DCA,"Washington, DC",38.852083,-77.037722,VA,JFK,"New York, NY",NY,1048,1100,12,0,20,1120,1157,4,1159,1201,2,2,0,0,71,61,213,,,,,
1/12/2015,MQ,3370,JFK,"New York, NY",40.639751,-73.778925,NY,DCA,"Washington, DC",VA,848,850,2,0,19,909,953,13,1009,1006,-3,0,0,0,81,76,213,,,,,
1/12/2015,MQ,3265,LGA,"New York, NY",40.777245,-73.872608,NY,ORF,"Norfolk, VA",VA,1620,,,,,,,,1752,,,,1,0,92,,296,,,,,
1/12/2015,MQ,3265,ORF,"Norfolk, VA",36.894611,-76.201222,VA,LGA,"New York, NY",NY,1825,,,,,,,,1946,,,,1,0,81,,296,,,,,
1/12/2015,MQ,3273,CHO,"Charlottesville, VA",38.138639,-78.452861,VA,LGA,"New York, NY",NY,1425,,,,,,,,1540,,,,1,0,75,,305,,,,,
1/12/2015,MQ,3273,LGA,"New York, NY",40.777245,-73.872608,NY,CHO,"Charlottesville, VA",VA,1229,1310,41,1,16,1326,,,1358,,,,0,1,89,,305,,,,,
1/12/2015,MQ,3365,DCA,"Washington, DC",38.852083,-77.037722,VA,JFK,"New York, NY",NY,1935,2104,89,1,20,2124,2205,4,2052,2209,77,77,0,0,77,65,213,0,0,0,0,77
1/12/2015,MQ,3247,ORF,"Norfolk, VA",36.894611,-76.201222,VA,MIA,"Miami, FL",FL,1745,1811,26,1,14,1825,2044,3,2019,2047,28,28,0,0,154,156,802,2,0,2,0,24
1/12/2015,MQ,3248,MIA,"Miami, FL",25.79325,-80.290556,FL,ORF,"Norfolk, VA",VA,2010,2006,0,0,19,2025,2232,5,2231,2237,6,6,0,0,141,151,802,,,,,
1/12/2015,MQ,3378,DCA,"Washington, DC",38.852083,-77.037722,VA,JFK,"New York, NY",NY,1511,1648,97,1,47,1735,1820,11,1630,1831,121,121,0,0,79,103,213,0,0,24,0,97
1/12/2015,MQ,3378,JFK,"New York, NY",40.639751,-73.778925,NY,DCA,"Washington, DC",VA,1305,1502,117,1,13,1515,1605,7,1423,1612,109,109,0,0,78,70,213,109,0,0,0,0
1/12/2015,MQ,3432,DCA,"Washington, DC",38.852083,-77.037722,VA,JFK,"New York, NY",NY,602,,,,,,,,727,,,,1,0,85,,213,,,,,
1/12/2015,EV,4312,EWR,"Newark, NJ",40.6925,-74.168667,NJ,DCA,"Washington, DC",VA,1945,2102,77,1,21,2123,2234,4,2100,2238,98,98,0,0,75,96,199,0,0,98,0,0
1/12/2015,EV,4316,IAD,"Washington, DC",38.944533,-77.455811,VA,SAV,"Savannah, GA",GA,1215,,,,,,,,1400,,,,1,0,105,,515,,,,,
1/12/2015,EV,4322,RIC,"Richmond, VA",37.505167,-77.319667,VA,EWR,"Newark, NJ",NJ,1701,1735,34,1,36,1811,1900,7,1830,1907,37,37,0,0,89,92,277,3,0,9,0,25
1/12/2015,EV,4330,IAH,"Houston, TX",29.984433,-95.341442,TX,RIC,"Richmond, VA",VA,1908,2023,75,1,18,2041,1,7,2251,8,77,77,0,0,163,165,1157,75,0,2,0,0
1/12/2015,EV,4339,RIC,"Richmond, VA",37.505167,-77.319667,VA,IAH,"Houston, TX",TX,800,750,0,0,13,803,1012,14,1037,1026,-11,0,0,0,217,216,1157,,,,,
1/12/2015,EV,4349,ROA,"Roanoke, VA",37.325472,-79.975417,VA,ORD,"Chicago, IL",IL,710,706,0,0,42,748,819,9,810,828,18,18,0,0,120,142,531,0,0,18,0,0
1/12/2015,MQ,3480,MIA,"Miami, FL",25.79325,-80.290556,FL,ORF,"Norfolk, VA",VA,931,928,0,0,13,941,1134,4,1151,1138,-13,0,0,0,140,130,802,,,,,
1/12/2015,MQ,3551,ORF,"Norfolk, VA",36.894611,-76.201222,VA,MIA,"Miami, FL",FL,610,608,0,0,12,620,837,4,849,841,-8,0,0,0,159,153,802,,,,,
1/12/2015,MQ,3556,LGA,"New York, NY",40.777245,-73.872608,NY,ORF,"Norfolk, VA",VA,941,,,,,,,,1113,,,,1,0,92,,296,,,,,
1/12/2015,MQ,3556,ORF,"Norfolk, VA",36.894611,-76.201222,VA,LGA,"New York, NY",NY,1138,,,,,,,,1259,,,,1,0,81,,296,,,,,
1/12/2015,MQ,3699,ORD,"Chicago, IL",41.978603,-87.904842,IL,RIC,"Richmond, VA",VA,2058,2155,57,1,,,,,2355,,,,1,0,117,,642,,,,,
1/12/2015,OO,4971,DCA,"Washington, DC",38.852083,-77.037722,VA,ORD,"Chicago, IL",IL,1445,1448,3,0,21,1509,1556,14,1600,1610,10,10,0,0,135,142,612,,,,,
1/12/2015,OO,4969,DCA,"Washington, DC",38.852083,-77.037722,VA,ORD,"Chicago, IL",IL,1045,1249,124,1,19,1308,1354,11,1200,1405,125,125,0,0,135,136,612,0,0,1,0,124
1/12/2015,OO,6200,ORF,"Norfolk, VA",36.894611,-76.201222,VA,ORD,"Chicago, IL",IL,732,731,0,0,10,741,829,53,855,922,27,27,0,0,143,171,717,0,0,27,0,0
1/12/2015,OO,2643,ORD,"Chicago, IL",41.978603,-87.904842,IL,CHO,"Charlottesville, VA",VA,1425,1652,147,1,48,1740,2001,6,1703,2007,184,184,0,0,98,135,567,0,140,37,0,7
1/12/2015,OO,2644,ORD,"Chicago, IL",41.978603,-87.904842,IL,CHO,"Charlottesville, VA",VA,2010,,,,,,,,2245,,,,1,0,95,,567,,,,,
1/12/2015,OO,2642,CHO,"Charlottesville, VA",38.138639,-78.452861,VA,ORD,"Chicago, IL",IL,616,859,163,1,,,,,715,,,,1,0,119,,567,,,,,
1/12/2015,OO,2643,CHO,"Charlottesville, VA",38.138639,-78.452861,VA,ORD,"Chicago, IL",IL,1729,2045,196,1,11,2056,2125,54,1830,2219,229,229,0,0,121,154,567,12,0,33,0,184
1/12/2015,OO,4518,DTW,"Detroit, MI",42.212444,-83.353389,MI,IAD,"Washington, DC",VA,730,729,0,0,48,817,922,7,913,929,16,16,0,0,103,120,383,0,0,16,0,0
1/12/2015,OO,4632,IAD,"Washington, DC",38.944533,-77.455811,VA,DTW,"Detroit, MI",MI,938,956,18,1,21,1017,1128,11,1118,1139,21,21,0,0,100,103,383,2,0,3,0,16
1/12/2015,OO,5161,ORD,"Chicago, IL",41.978603,-87.904842,IL,DCA,"Washington, DC",VA,1200,1323,83,1,14,1337,1607,4,1450,1611,81,81,0,0,110,108,612,72,0,0,0,9
1/12/2015,OO,5205,DCA,"Washington, DC",38.852083,-77.037722,VA,ORD,"Chicago, IL",IL,600,557,0,0,14,611,650,4,714,654,-20,0,0,0,134,117,612,,,,,
1/12/2015,OO,5221,IAH,"Houston, TX",29.984433,-95.341442,TX,ORF,"Norfolk, VA",VA,1257,1300,3,0,59,1359,1738,4,1638,1742,64,64,0,0,161,222,1201,0,0,61,0,3
1/12/2015,OO,5580,ORF,"Norfolk, VA",36.894611,-76.201222,VA,IAH,"Houston, TX",TX,1732,1807,35,1,13,1820,2033,5,2009,2038,29,29,0,0,217,211,1201,0,0,0,0,29
1/12/2015,MQ,3217,ORF,"Norfolk, VA",36.894611,-76.201222,VA,JFK,"New York, NY",NY,1323,1323,0,0,16,1339,1434,10,1450,1444,-6,0,0,0,87,81,290,,,,,
1/12/2015,MQ,3225,DCA,"Washington, DC",38.852083,-77.037722,VA,JFK,"New York, NY",NY,1255,1300,5,0,23,1323,1407,5,1414,1412,-2,0,0,0,79,72,213,,,,,
1/12/2015,MQ,3225,JFK,"New York, NY",40.639751,-73.778925,NY,DCA,"Washington, DC",VA,1110,1103,0,0,25,1128,1216,6,1226,1222,-4,0,0,0,76,79,213,,,,,
1/12/2015,OO,5515,ORD,"Chicago, IL",41.978603,-87.904842,IL,ORF,"Norfolk, VA",VA,2100,2155,55,1,35,2230,102,4,1,106,65,65,0,0,121,131,717,0,0,10,0,55
1/12/2015,OO,6446,DCA,"Washington, DC",38.852083,-77.037722,VA,ORD,"Chicago, IL",IL,1545,1648,63,1,19,1707,1751,15,1655,1806,71,71,0,0,130,138,612,0,0,8,0,63
1/12/2015,OO,6446,ORD,"Chicago, IL",41.978603,-87.904842,IL,DCA,"Washington, DC",VA,1100,1103,3,0,43,1146,1415,4,1350,1419,29,29,0,0,110,136,612,3,0,26,0,0
1/12/2015,OO,6460,ORD,"Chicago, IL",41.978603,-87.904842,IL,DCA,"Washington, DC",VA,1700,1658,0,0,16,1714,1948,5,1949,1953,4,4,0,0,109,115,612,,,,,
1/12/2015,OO,6533,ORD,"Chicago, IL",41.978603,-87.904842,IL,DCA,"Washington, DC",VA,700,930,150,1,30,1000,1224,3,950,1227,157,157,0,0,110,117,612,150,0,7,0,0
1/12/2015,UA,1004,IAD,"Washington, DC",38.944533,-77.455811,VA,LAX,"Los Angeles, CA",CA,1557,1602,5,0,13,1615,1839,8,1855,1847,-8,0,0,0,358,345,2288,,,,,
1/12/2015,UA,1020,DCA,"Washington, DC",38.852083,-77.037722,VA,IAH,"Houston, TX",TX,1212,1241,29,1,10,1251,1453,8,1451,1501,10,10,0,0,219,200,1208,,,,,
1/12/2015,UA,1060,SFO,"San Francisco, CA",37.618972,-122.374889,CA,DCA,"Washington, DC",VA,1354,1416,22,1,21,1437,2230,4,2200,2234,34,34,0,0,306,318,2442,2,0,12,0,20
1/12/2015,UA,1083,IAD,"Washington, DC",38.944533,-77.455811,VA,LAS,"Las Vegas, NV",NV,820,819,0,0,13,832,1015,6,1042,1021,-21,0,0,0,322,302,2065,,,,,
1/12/2015,UA,1091,IAD,"Washington, DC",38.944533,-77.455811,VA,IAH,"Houston, TX",TX,2159,2201,2,0,9,2210,8,10,24,18,-6,0,0,0,205,197,1190,,,,,
1/12/2015,UA,1091,TPA,"Tampa, FL",27.975472,-82.53325,FL,IAD,"Washington, DC",VA,1845,1836,0,0,9,1845,2023,5,2058,2028,-30,0,0,0,133,112,811,,,,,
1/12/2015,UA,1094,DEN,"Denver, CO",39.861656,-104.673178,CO,IAD,"Washington, DC",VA,830,831,1,0,12,843,1326,7,1343,1333,-10,0,0,0,193,182,1452,,,,,
1/12/2015,UA,1094,IAD,"Washington, DC",38.944533,-77.455811,VA,MCO,"Orlando, FL",FL,1703,1723,20,1,10,1733,1932,12,1925,1944,19,19,0,0,142,141,758,15,0,0,0,4
1/12/2015,UA,1123,DCA,"Washington, DC",38.852083,-77.037722,VA,DEN,"Denver, CO",CO,1600,1626,26,1,14,1640,1814,12,1811,1826,15,15,0,0,251,240,1476,0,6,0,0,9
1/12/2015,UA,1133,IAD,"Washington, DC",38.944533,-77.455811,VA,DEN,"Denver, CO",CO,2156,2155,0,0,13,2208,2333,6,2359,2339,-20,0,0,0,243,224,1452,,,,,
1/12/2015,UA,1135,IAD,"Washington, DC",38.944533,-77.455811,VA,ORD,"Chicago, IL",IL,1654,1700,6,0,17,1717,1756,24,1805,1820,15,15,0,0,131,140,589,6,0,9,0,0
1/12/2015,UA,1135,SAN,"San Diego, CA",32.733556,-117.189667,CA,IAD,"Washington, DC",VA,805,809,4,0,14,823,1539,5,1554,1544,-10,0,0,0,289,275,2253,,,,,
1/12/2015,UA,1143,IAD,"Washington, DC",38.944533,-77.455811,VA,ORD,"Chicago, IL",IL,1241,1324,43,1,10,1334,1409,12,1359,1421,22,22,0,0,138,117,589,21,0,0,0,1
1/12/2015,UA,1149,IAD,"Washington, DC",38.944533,-77.455811,VA,MCO,"Orlando, FL",FL,820,835,15,1,16,851,1047,4,1040,1051,11,11,0,0,140,136,758,,,,,
1/12/2015,UA,1169,LAX,"Los Angeles, CA",33.942536,-118.408075,CA,IAD,"Washington, DC",VA,1301,1304,3,0,16,1320,2042,8,2059,2050,-9,0,0,0,298,286,2288,,,,,
1/12/2015,UA,1170,IAD,"Washington, DC",38.944533,-77.455811,VA,LAX,"Los Angeles, CA",CA,1220,1255,35,1,12,1307,1512,11,1513,1523,10,10,0,0,353,328,2288,,,,,
1/12/2015,UA,1171,IAD,"Washington, DC",38.944533,-77.455811,VA,ORD,"Chicago, IL",IL,955,1005,10,0,19,1024,1058,7,1110,1105,-5,0,0,0,135,120,589,,,,,
1/12/2015,UA,1181,LAX,"Los Angeles, CA",33.942536,-118.408075,CA,IAD,"Washington, DC",VA,1115,1154,39,1,22,1216,1933,6,1909,1939,30,30,0,0,294,285,2288,22,0,0,0,8
1/12/2015,UA,1206,IAD,"Washington, DC",38.944533,-77.455811,VA,LAS,"Las Vegas, NV",NV,1818,1816,0,0,14,1830,2005,6,2045,2011,-34,0,0,0,327,295,2065,,,,,
1/12/2015,UA,1206,PHX,"Phoenix, AZ",33.434278,-112.011583,AZ,IAD,"Washington, DC",VA,845,838,0,0,13,851,1432,8,1500,1440,-20,0,0,0,255,242,1956,,,,,
1/12/2015,UA,1208,IAD,"Washington, DC",38.944533,-77.455811,VA,MCO,"Orlando, FL",FL,2206,2208,2,0,11,2219,3,7,30,10,-20,0,0,0,144,122,758,,,,,
1/12/2015,UA,1209,DCA,"Washington, DC",38.852083,-77.037722,VA,IAH,"Houston, TX",TX,759,806,7,0,9,815,1021,8,1033,1029,-4,0,0,0,214,203,1208,,,,,
1/12/2015,UA,1211,IAD,"Washington, DC",38.944533,-77.455811,VA,LAX,"Los Angeles, CA",CA,826,834,8,0,11,845,1049,31,1117,1120,3,3,0,0,351,346,2288,,,,,
1/12/2015,UA,1232,IAD,"Washington, DC",38.944533,-77.455811,VA,DEN,"Denver, CO",CO,1226,1332,66,1,13,1345,1517,12,1428,1529,61,61,0,0,242,237,1452,61,0,0,0,0
1/12/2015,UA,1241,IAD,"Washington, DC",38.944533,-77.455811,VA,SFO,"San Francisco, CA",CA,1726,1733,7,0,16,1749,2014,6,2030,2020,-10,0,0,0,364,347,2419,,,,,
1/12/2015,UA,1241,LAX,"Los Angeles, CA",33.942536,-118.408075,CA,IAD,"Washington, DC",VA,810,806,0,0,13,819,1541,8,1553,1549,-4,0,0,0,283,283,2288,,,,,
1/12/2015,UA,1251,LAX,"Los Angeles, CA",33.942536,-118.408075,CA,IAD,"Washington, DC",VA,2316,57,101,1,48,145,856,5,705,901,116,116,0,0,289,304,2288,101,0,15,0,0
1/12/2015,UA,1252,ORD,"Chicago, IL",41.978603,-87.904842,IL,IAD,"Washington, DC",VA,1814,1828,14,0,16,1844,2103,9,2108,2112,4,4,0,0,114,104,589,,,,,
1/12/2015,UA,1259,IAD,"Washington, DC",38.944533,-77.455811,VA,DEN,"Denver, CO",CO,1732,1818,46,1,9,1827,1954,14,1929,2008,39,39,0,0,237,230,1452,3,0,0,0,36
1/12/2015,UA,1269,IAD,"Washington, DC",38.944533,-77.455811,VA,SFO,"San Francisco, CA",CA,1231,1406,95,1,11,1417,1641,4,1540,1645,65,65,0,0,369,339,2419,65,0,0,0,0
1/12/2015,UA,1269,MCO,"Orlando, FL",28.429394,-81.308994,FL,IAD,"Washington, DC",VA,927,927,0,0,13,940,1123,7,1134,1130,-4,0,0,0,127,123,758,,,,,
1/12/2015,UA,1278,SFO,"San Francisco, CA",37.618972,-122.374889,CA,IAD,"Washington, DC",VA,1634,1700,26,1,18,1718,49,9,44,58,14,14,0,0,310,298,2419,,,,,
1/12/2015,UA,1285,IAD,"Washington, DC",38.944533,-77.455811,VA,SFO,"San Francisco, CA",CA,1438,1434,0,0,12,1446,1713,4,1747,1717,-30,0,0,0,369,343,2419,,,,,
1/12/2015,UA,1285,ORD,"Chicago, IL",41.978603,-87.904842,IL,IAD,"Washington, DC",VA,845,851,6,0,23,914,1133,7,1131,1140,9,9,0,0,106,109,589,,,,,
1/12/2015,UA,1294,MCO,"Orlando, FL",28.429394,-81.308994,FL,IAD,"Washington, DC",VA,1349,1351,2,0,29,1420,1608,9,1556,1617,21,21,0,0,127,146,758,0,0,21,0,0
1/12/2015,UA,1420,SFO,"San Francisco, CA",37.618972,-122.374889,CA,IAD,"Washington, DC",VA,2312,2307,0,0,14,2321,706,9,725,715,-10,0,0,0,313,308,2419,,,,,
1/12/2015,UA,1424,SFO,"San Francisco, CA",37.618972,-122.374889,CA,IAD,"Washington, DC",VA,1300,1347,47,1,18,1405,2140,10,2059,2150,51,51,0,0,299,303,2419,29,0,4,0,18
1/12/2015,UA,1427,IAH,"Houston, TX",29.984433,-95.341442,TX,IAD,"Washington, DC",VA,1250,1322,32,1,30,1352,1717,6,1650,1723,33,33,0,0,180,181,1190,29,0,1,0,3
1/12/2015,UA,1429,LAX,"Los Angeles, CA",33.942536,-118.408075,CA,IAD,"Washington, DC",VA,1611,1626,15,1,16,1642,2359,6,2359,5,6,6,0,0,288,279,2288,,,,,
1/12/2015,UA,1445,IAD,"Washington, DC",38.944533,-77.455811,VA,PHX,"Phoenix, AZ",AZ,1740,1828,48,1,12,1840,2104,6,2056,2110,14,14,0,0,316,282,1956,,,,,
1/12/2015,UA,1445,TPA,"Tampa, FL",27.975472,-82.53325,FL,IAD,"Washington, DC",VA,1359,1527,88,1,17,1544,1721,8,1608,1729,81,81,0,0,129,122,811,0,0,4,0,77
1/12/2015,UA,1479,DEN,"Denver, CO",39.861656,-104.673178,CO,IAD,"Washington, DC",VA,1115,1119,4,0,14,1133,1622,5,1634,1627,-7,0,0,0,199,188,1452,,,,,
1/12/2015,UA,1491,DEN,"Denver, CO",39.861656,-104.673178,CO,IAD,"Washington, DC",VA,1729,1728,0,0,14,1742,2229,7,2236,2236,0,0,0,0,187,188,1452,,,,,
1/12/2015,UA,1497,SFO,"San Francisco, CA",37.618972,-122.374889,CA,IAD,"Washington, DC",VA,2231,2239,8,0,19,2258,630,10,633,640,7,7,0,0,302,301,2419,,,,,
1/12/2015,UA,1520,TPA,"Tampa, FL",27.975472,-82.53325,FL,IAD,"Washington, DC",VA,905,907,2,0,10,917,1104,6,1118,1110,-8,0,0,0,133,123,811,,,,,
1/12/2015,UA,1528,ORD,"Chicago, IL",41.978603,-87.904842,IL,IAD,"Washington, DC",VA,1618,1637,19,1,20,1657,1916,9,1908,1925,17,17,0,0,110,108,589,17,0,0,0,0
1/12/2015,UA,1535,IAD,"Washington, DC",38.944533,-77.455811,VA,DEN,"Denver, CO",CO,711,717,6,0,11,728,904,9,913,913,0,0,0,0,242,236,1452,,,,,
1/12/2015,UA,1541,IAH,"Houston, TX",29.984433,-95.341442,TX,DCA,"Washington, DC",VA,1907,1911,4,0,29,1940,2312,6,2256,2318,22,22,0,0,169,187,1208,0,0,22,0,0
1/12/2015,UA,1556,DEN,"Denver, CO",39.861656,-104.673178,CO,DCA,"Washington, DC",VA,956,1004,8,0,37,1041,1526,5,1510,1531,21,21,0,0,194,207,1476,0,8,13,0,0
1/12/2015,UA,1566,IAD,"Washington, DC",38.944533,-77.455811,VA,MCO,"Orlando, FL",FL,1230,1645,255,1,21,1706,1912,11,1450,1923,273,273,0,0,140,158,758,0,0,273,0,0
1/12/2015,UA,1569,IAD,"Washington, DC",38.944533,-77.455811,VA,LAX,"Los Angeles, CA",CA,1746,1803,17,1,12,1815,2020,13,2025,2033,8,8,0,0,339,330,2288,,,,,
1/12/2015,UA,1569,SFO,"San Francisco, CA",37.618972,-122.374889,CA,IAD,"Washington, DC",VA,730,730,0,0,14,744,1518,11,1530,1529,-1,0,0,0,300,299,2419,,,,,
1/12/2015,UA,1594,DCA,"Washington, DC",38.852083,-77.037722,VA,IAH,"Houston, TX",TX,1524,1516,0,0,9,1525,1734,10,1805,1744,-21,0,0,0,221,208,1208,,,,,
1/12/2015,UA,1594,IAH,"Houston, TX",29.984433,-95.341442,TX,DCA,"Washington, DC",VA,736,737,1,0,50,827,1143,6,1127,1149,22,22,0,0,171,192,1208,0,0,22,0,0
1/12/2015,UA,1598,MCO,"Orlando, FL",28.429394,-81.308994,FL,IAD,"Washington, DC",VA,1900,1926,26,1,16,1942,2114,6,2110,2120,10,10,0,0,130,114,758,,,,,
1/12/2015,UA,1615,IAD,"Washington, DC",38.944533,-77.455811,VA,SEA,"Seattle, WA",WA,1756,1756,0,0,20,1816,2019,7,2053,2026,-27,0,0,0,357,330,2306,,,,,
1/12/2015,UA,1615,SFO,"San Francisco, CA",37.618972,-122.374889,CA,IAD,"Washington, DC",VA,833,835,2,0,13,848,1618,6,1632,1624,-8,0,0,0,299,289,2419,,,,,
1/12/2015,UA,1653,IAD,"Washington, DC",38.944533,-77.455811,VA,SAN,"San Diego, CA",CA,826,825,0,0,14,839,1048,3,1116,1051,-25,0,0,0,350,326,2253,,,,,
1/12/2015,UA,1657,DCA,"Washington, DC",38.852083,-77.037722,VA,IAH,"Houston, TX",TX,700,741,41,1,10,751,958,8,941,1006,25,25,0,0,221,205,1208,0,25,0,0,0
1/12/2015,UA,1662,DCA,"Washington, DC",38.852083,-77.037722,VA,SFO,"San Francisco, CA",CA,830,857,27,1,29,926,1157,9,1150,1206,16,16,0,0,380,369,2442,0,16,0,0,0
1/12/2015,UA,1663,SAN,"San Diego, CA",32.733556,-117.189667,CA,IAD,"Washington, DC",VA,1306,1355,49,1,17,1412,2118,7,2054,2125,31,31,0,0,288,270,2253,3,0,0,0,28
1/12/2015,UA,1675,IAD,"Washington, DC",38.944533,-77.455811,VA,SFO,"San Francisco, CA",CA,645,650,5,0,16,706,958,4,958,1002,4,4,0,0,373,372,2419,,,,,
1/12/2015,UA,1683,IAD,"Washington, DC",38.944533,-77.455811,VA,DEN,"Denver, CO",CO,826,1304,278,1,15,1319,1447,13,1022,1500,278,278,0,0,236,236,1452,278,0,0,0,0
1/12/2015,UA,1686,IAD,"Washington, DC",38.944533,-77.455811,VA,TPA,"Tampa, FL",FL,815,909,54,1,10,919,1121,4,1040,1125,45,45,0,0,145,136,811,45,0,0,0,0
1/12/2015,UA,1703,IAD,"Washington, DC",38.944533,-77.455811,VA,LAX,"Los Angeles, CA",CA,1851,2253,242,1,13,2306,110,11,2144,121,217,217,0,0,353,328,2288,0,0,0,0,217
1/12/2015,UA,1705,IAD,"Washington, DC",38.944533,-77.455811,VA,SFO,"San Francisco, CA",CA,1626,1624,0,0,13,1637,1853,8,1933,1901,-32,0,0,0,367,337,2419,,,,,
1/12/2015,UA,1709,IAD,"Washington, DC",38.944533,-77.455811,VA,SFO,"San Francisco, CA",CA,820,846,26,1,16,902,1126,8,1120,1134,14,14,0,0,360,348,2419,,,,,
1/12/2015,UA,1728,IAH,"Houston, TX",29.984433,-95.341442,TX,DCA,"Washington, DC",VA,1031,1051,20,1,12,1103,1425,4,1426,1429,3,3,0,0,175,158,1208,,,,,
1/12/2015,UA,1733,DEN,"Denver, CO",39.861656,-104.673178,CO,IAD,"Washington, DC",VA,1945,1958,13,0,33,2031,119,4,100,123,23,23,0,0,195,205,1452,13,0,10,0,0
1/12/2015,UA,1740,DEN,"Denver, CO",39.861656,-104.673178,CO,IAD,"Washington, DC",VA,1540,1538,0,0,11,1549,2037,8,2051,2045,-6,0,0,0,191,187,1452,,,,,
1/12/2015,UA,1741,IAD,"Washington, DC",38.944533,-77.455811,VA,TPA,"Tampa, FL",FL,1738,1743,5,0,17,1800,2019,7,2009,2026,17,17,0,0,151,163,811,0,0,17,0,0
1/12/2015,UA,1741,SEA,"Seattle, WA",47.449,-122.309306,WA,IAD,"Washington, DC",VA,805,808,3,0,19,827,1601,10,1557,1611,14,14,0,0,292,303,2306,,,,,
1/12/2015,UA,1745,IAD,"Washington, DC",38.944533,-77.455811,VA,SFO,"San Francisco, CA",CA,1959,2026,27,1,17,2043,2305,6,2259,2311,12,12,0,0,360,345,2419,,,,,
1/12/2015,UA,1745,LAX,"Los Angeles, CA",33.942536,-118.408075,CA,IAD,"Washington, DC",VA,920,922,2,0,18,940,1707,8,1708,1715,7,7,0,0,288,293,2288,,,,,
1/12/2015,UA,12,DEN,"Denver, CO",39.861656,-104.673178,CO,IAD,"Washington, DC",VA,1000,1005,5,0,31,1036,1526,7,1517,1533,16,16,0,0,197,208,1452,0,0,16,0,0
1/12/2015,UA,12,IAD,"Washington, DC",38.944533,-77.455811,VA,SAN,"San Diego, CA",CA,1741,1749,8,0,20,1809,2012,3,2031,2015,-16,0,0,0,350,326,2253,,,,,
1/12/2015,UA,174,MCO,"Orlando, FL",28.429394,-81.308994,FL,IAD,"Washington, DC",VA,1540,2015,275,1,15,2030,2200,12,1748,2212,264,264,0,0,128,117,758,0,2,0,0,262
1/12/2015,UA,211,ORD,"Chicago, IL",41.978603,-87.904842,IL,IAD,"Washington, DC",VA,1310,1420,70,1,21,1441,1702,5,1605,1707,62,62,0,0,115,107,589,62,0,0,0,0
1/12/2015,UA,225,IAD,"Washington, DC",38.944533,-77.455811,VA,SFO,"San Francisco, CA",CA,1859,1856,0,0,18,1914,2133,8,2200,2141,-19,0,0,0,361,345,2419,,,,,
1/12/2015,UA,236,LAS,"Las Vegas, NV",36.080056,-115.15225,NV,IAD,"Washington, DC",VA,740,735,0,0,14,749,1448,5,1507,1453,-14,0,0,0,267,258,2065,,,,,
1/12/2015,UA,249,IAD,"Washington, DC",38.944533,-77.455811,VA,IAH,"Houston, TX",TX,1710,1751,41,1,28,1819,2011,8,1937,2019,42,42,0,0,207,208,1190,0,0,1,0,41
1/12/2015,UA,299,IAD,"Washington, DC",38.944533,-77.455811,VA,TPA,"Tampa, FL",FL,1230,1252,22,1,11,1303,1509,3,1458,1512,14,14,0,0,148,140,811,,,,,
1/12/2015,UA,306,IAH,"Houston, TX",29.984433,-95.341442,TX,IAD,"Washington, DC",VA,727,732,5,0,44,816,1147,5,1126,1152,26,26,0,0,179,200,1190,0,0,26,0,0
1/12/2015,UA,321,IAH,"Houston, TX",29.984433,-95.341442,TX,IAD,"Washington, DC",VA,1559,1705,66,1,29,1734,2054,6,1958,2100,62,62,0,0,179,175,1190,62,0,0,0,0
1/12/2015,UA,333,IAH,"Houston, TX",29.984433,-95.341442,TX,DCA,"Washington, DC",VA,1554,1550,0,0,19,1609,1937,4,1948,1941,-7,0,0,0,174,171,1208,,,,,
1/12/2015,UA,352,IAH,"Houston, TX",29.984433,-95.341442,TX,DCA,"Washington, DC",VA,907,901,0,0,37,938,1255,3,1259,1258,-1,0,0,0,172,177,1208,,,,,
1/12/2015,UA,360,IAH,"Houston, TX",29.984433,-95.341442,TX,DCA,"Washington, DC",VA,1303,1254,0,0,27,1321,1649,3,1659,1652,-7,0,0,0,176,178,1208,,,,,
1/12/2015,UA,363,BOS,"Boston, MA",42.364347,-71.005181,MA,IAD,"Washington, DC",VA,935,937,2,0,20,957,1119,4,1121,1123,2,2,0,0,106,106,413,,,,,
1/12/2015,UA,363,IAD,"Washington, DC",38.944533,-77.455811,VA,IAH,"Houston, TX",TX,1221,1241,20,1,12,1253,1447,4,1455,1451,-4,0,0,0,214,190,1190,,,,,
1/12/2015,UA,382,RIC,"Richmond, VA",37.505167,-77.319667,VA,ORD,"Chicago, IL",IL,945,956,11,0,10,1006,1044,6,1059,1050,-9,0,0,0,134,114,642,,,,,
1/12/2015,UA,425,DCA,"Washington, DC",38.852083,-77.037722,VA,IAH,"Houston, TX",TX,1349,1345,0,0,12,1357,1602,8,1628,1610,-18,0,0,0,219,205,1208,,,,,
